LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
USA,HUR,MEN,PC_LF,Q,1998-Q2,4.266667
USA,HUR,MEN,PC_LF,Q,1998-Q3,4.533333
USA,HUR,MEN,PC_LF,Q,1998-Q4,4.333333
USA,HUR,MEN,PC_LF,Q,1999-Q1,4.133333
USA,HUR,MEN,PC_LF,Q,1999-Q2,4.166667
USA,HUR,MEN,PC_LF,Q,1999-Q3,4.133333
USA,HUR,MEN,PC_LF,Q,1999-Q4,4.033333
USA,HUR,MEN,PC_LF,Q,2000-Q1,3.933333
USA,HUR,MEN,PC_LF,Q,2000-Q2,3.8
USA,HUR,MEN,PC_LF,Q,2000-Q3,3.9
USA,HUR,MEN,PC_LF,Q,2000-Q4,3.933333
USA,HUR,MEN,PC_LF,Q,2001-Q1,4.266667
USA,HUR,MEN,PC_LF,Q,2001-Q2,4.5
USA,HUR,MEN,PC_LF,Q,2001-Q3,4.833333
USA,HUR,MEN,PC_LF,Q,2001-Q4,5.633333
USA,HUR,MEN,PC_LF,Q,2002-Q1,5.833333
USA,HUR,MEN,PC_LF,Q,2002-Q2,5.933333
USA,HUR,MEN,PC_LF,Q,2002-Q3,5.9
USA,HUR,MEN,PC_LF,Q,2002-Q4,6.033333
USA,HUR,MEN,PC_LF,Q,2003-Q1,6.133333
USA,HUR,MEN,PC_LF,Q,2003-Q2,6.5
USA,HUR,MEN,PC_LF,Q,2003-Q3,6.433333
USA,HUR,MEN,PC_LF,Q,2003-Q4,6.066667
USA,HUR,MEN,PC_LF,Q,2004-Q1,5.7
USA,HUR,MEN,PC_LF,Q,2004-Q2,5.733333
USA,HUR,MEN,PC_LF,Q,2004-Q3,5.566667
USA,HUR,MEN,PC_LF,Q,2004-Q4,5.533333
USA,HUR,MEN,PC_LF,Q,2005-Q1,5.4
USA,HUR,MEN,PC_LF,Q,2005-Q2,5.033333
USA,HUR,MEN,PC_LF,Q,2005-Q3,4.933333
USA,HUR,MEN,PC_LF,Q,2005-Q4,4.866667
USA,HUR,MEN,PC_LF,Q,2006-Q1,4.7
USA,HUR,MEN,PC_LF,Q,2006-Q2,4.666667
USA,HUR,MEN,PC_LF,Q,2006-Q3,4.6
USA,HUR,MEN,PC_LF,Q,2006-Q4,4.466667
USA,HUR,MEN,PC_LF,Q,2007-Q1,4.633333
USA,HUR,MEN,PC_LF,Q,2007-Q2,4.633333
USA,HUR,MEN,PC_LF,Q,2007-Q3,4.733333
USA,HUR,MEN,PC_LF,Q,2007-Q4,4.9
USA,HUR,MEN,PC_LF,Q,2008-Q1,5.133333
USA,HUR,MEN,PC_LF,Q,2008-Q2,5.533333
USA,HUR,MEN,PC_LF,Q,2008-Q3,6.4
USA,HUR,MEN,PC_LF,Q,2008-Q4,7.5
USA,HUR,MEN,PC_LF,Q,2009-Q1,9.166667
USA,HUR,MEN,PC_LF,Q,2009-Q2,10.43333
USA,HUR,MEN,PC_LF,Q,2009-Q3,10.7
USA,HUR,MEN,PC_LF,Q,2009-Q4,11
USA,HUR,MEN,PC_LF,Q,2010-Q1,10.93333
USA,HUR,MEN,PC_LF,Q,2010-Q2,10.56667
USA,HUR,MEN,PC_LF,Q,2010-Q3,10.26667
USA,HUR,MEN,PC_LF,Q,2010-Q4,10.2
USA,HUR,MEN,PC_LF,Q,2011-Q1,9.566667
USA,HUR,MEN,PC_LF,Q,2011-Q2,9.566667
USA,HUR,MEN,PC_LF,Q,2011-Q3,9.4
USA,HUR,MEN,PC_LF,Q,2011-Q4,8.933333
USA,HUR,MEN,PC_LF,Q,2012-Q1,8.4
USA,HUR,MEN,PC_LF,Q,2012-Q2,8.366667
USA,HUR,MEN,PC_LF,Q,2012-Q3,8.2
USA,HUR,MEN,PC_LF,Q,2012-Q4,7.9
USA,HUR,MEN,PC_LF,Q,2013-Q1,7.866667
USA,HUR,MEN,PC_LF,Q,2013-Q2,7.8
USA,HUR,MEN,PC_LF,Q,2013-Q3,7.7
USA,HUR,MEN,PC_LF,Q,2013-Q4,7.166667
USA,HUR,MEN,PC_LF,Q,2014-Q1,6.8
USA,HUR,MEN,PC_LF,Q,2014-Q2,6.366667
USA,HUR,MEN,PC_LF,Q,2014-Q3,6.133333
USA,HUR,MEN,PC_LF,Q,2014-Q4,5.733333
USA,HUR,MEN,PC_LF,Q,2015-Q1,5.666667
USA,HUR,MEN,PC_LF,Q,2015-Q2,5.5
USA,HUR,MEN,PC_LF,Q,2015-Q3,5.133333
USA,HUR,MEN,PC_LF,Q,2015-Q4,5.133333
USA,HUR,MEN,PC_LF,Q,2016-Q1,4.866667
USA,HUR,MEN,PC_LF,Q,2016-Q2,4.933333
USA,HUR,MEN,PC_LF,Q,2016-Q3,5.033333
USA,HUR,MEN,PC_LF,Q,2016-Q4,4.9
USA,HUR,MEN,PC_LF,Q,2017-Q1,4.6
USA,HUR,MEN,PC_LF,Q,2017-Q2,4.333333
USA,HUR,MEN,PC_LF,Q,2017-Q3,4.4
USA,HUR,MEN,PC_LF,Q,2017-Q4,4.266667
USA,HUR,MEN,PC_LF,Q,2018-Q1,4.033333
USA,HUR,MEN,PC_LF,Q,2018-Q2,4.066667
USA,HUR,MEN,PC_LF,Q,2018-Q3,3.8
USA,HUR,MEN,PC_LF,Q,2018-Q4,3.866667
USA,HUR,MEN,PC_LF,Q,2019-Q1,3.9
USA,HUR,MEN,PC_LF,Q,2019-Q2,3.7
USA,HUR,MEN,PC_LF,Q,2019-Q3,3.666667
USA,HUR,MEN,PC_LF,Q,2019-Q4,3.6
USA,HUR,MEN,PC_LF,Q,2020-Q1,3.8
USA,HUR,MEN,PC_LF,Q,2020-Q2,12.03333
USA,HUR,MEN,PC_LF,Q,2020-Q3,8.533334
USA,HUR,MEN,PC_LF,Q,2020-Q4,6.866667
USA,HUR,MEN,PC_LF,Q,2021-Q1,6.333333
USA,HUR,MEN,PC_LF,Q,2021-Q2,6.1
USA,HUR,MEN,PC_LF,Q,2021-Q3,5.3
USA,HUR,MEN,PC_LF,Q,2021-Q4,4.166667
USA,HUR,MEN,PC_LF,Q,2022-Q1,3.866667
USA,HUR,MEN,PC_LF,Q,2022-Q2,3.666667
USA,HUR,MEN,PC_LF,Q,2022-Q3,3.633333
USA,HUR,MEN,PC_LF,Q,2022-Q4,3.6
USA,HUR,MEN,PC_LF,Q,2023-Q1,3.6
FRA,HUR,MEN,PC_LF,A,1983,6.891667
FRA,HUR,MEN,PC_LF,A,1984,8.233334
FRA,HUR,MEN,PC_LF,A,1985,8.716666
FRA,HUR,MEN,PC_LF,A,1986,8.8
FRA,HUR,MEN,PC_LF,A,1987,8.625
FRA,HUR,MEN,PC_LF,A,1988,7.983333
FRA,HUR,MEN,PC_LF,A,1989,7.416667
FRA,HUR,MEN,PC_LF,A,1990,7.325
FRA,HUR,MEN,PC_LF,A,1991,7.608333
FRA,HUR,MEN,PC_LF,A,1992,8.716666
FRA,HUR,MEN,PC_LF,A,1993,10.23333
FRA,HUR,MEN,PC_LF,A,1994,10.625
FRA,HUR,MEN,PC_LF,A,1995,10.125
FRA,HUR,MEN,PC_LF,A,1996,10.74167
FRA,HUR,MEN,PC_LF,A,1997,10.775
FRA,HUR,MEN,PC_LF,A,1998,10.4
FRA,HUR,MEN,PC_LF,A,1999,9.716666
FRA,HUR,MEN,PC_LF,A,2000,7.833333
FRA,HUR,MEN,PC_LF,A,2001,7.45
FRA,HUR,MEN,PC_LF,A,2002,7.758333
FRA,HUR,MEN,PC_LF,A,2003,7.816667
FRA,HUR,MEN,PC_LF,A,2004,8.158334
FRA,HUR,MEN,PC_LF,A,2005,8.2
FRA,HUR,MEN,PC_LF,A,2006,8.258333
FRA,HUR,MEN,PC_LF,A,2007,7.633333
FRA,HUR,MEN,PC_LF,A,2008,7.075
FRA,HUR,MEN,PC_LF,A,2009,9.016666
FRA,HUR,MEN,PC_LF,A,2010,9.075
FRA,HUR,MEN,PC_LF,A,2011,8.925
FRA,HUR,MEN,PC_LF,A,2012,9.791667
FRA,HUR,MEN,PC_LF,A,2013,10.40833
FRA,HUR,MEN,PC_LF,A,2014,10.53333
FRA,HUR,MEN,PC_LF,A,2015,10.775
FRA,HUR,MEN,PC_LF,A,2016,10.25833
FRA,HUR,MEN,PC_LF,A,2017,9.483334
FRA,HUR,MEN,PC_LF,A,2018,9
FRA,HUR,MEN,PC_LF,A,2019,8.491667
FRA,HUR,MEN,PC_LF,A,2020,8.108334
FRA,HUR,MEN,PC_LF,A,2021,7.983333
FRA,HUR,MEN,PC_LF,A,2022,7.491667
ITA,HUR,WOMEN,PC_LF,Q,1983-Q1,11.43333
ITA,HUR,WOMEN,PC_LF,Q,1983-Q2,11.76667
ITA,HUR,WOMEN,PC_LF,Q,1983-Q3,12.2
ITA,HUR,WOMEN,PC_LF,Q,1983-Q4,12.43333
ITA,HUR,WOMEN,PC_LF,Q,1984-Q1,12.83333
ITA,HUR,WOMEN,PC_LF,Q,1984-Q2,12.7
ITA,HUR,WOMEN,PC_LF,Q,1984-Q3,12.7
ITA,HUR,WOMEN,PC_LF,Q,1984-Q4,12.56667
ITA,HUR,WOMEN,PC_LF,Q,1985-Q1,12.86667
ITA,HUR,WOMEN,PC_LF,Q,1985-Q2,12.86667
ITA,HUR,WOMEN,PC_LF,Q,1985-Q3,13.2
ITA,HUR,WOMEN,PC_LF,Q,1985-Q4,13.53333
ITA,HUR,WOMEN,PC_LF,Q,1986-Q1,13.56667
ITA,HUR,WOMEN,PC_LF,Q,1986-Q2,13.93333
ITA,HUR,WOMEN,PC_LF,Q,1986-Q3,14.2
ITA,HUR,WOMEN,PC_LF,Q,1986-Q4,14.16667
ITA,HUR,WOMEN,PC_LF,Q,1987-Q1,14.16667
ITA,HUR,WOMEN,PC_LF,Q,1987-Q2,14.5
ITA,HUR,WOMEN,PC_LF,Q,1987-Q3,15.13333
ITA,HUR,WOMEN,PC_LF,Q,1987-Q4,15.1
ITA,HUR,WOMEN,PC_LF,Q,1988-Q1,14.93333
ITA,HUR,WOMEN,PC_LF,Q,1988-Q2,14.83333
ITA,HUR,WOMEN,PC_LF,Q,1988-Q3,14.76667
ITA,HUR,WOMEN,PC_LF,Q,1988-Q4,14.9
ITA,HUR,WOMEN,PC_LF,Q,1989-Q1,15
ITA,HUR,WOMEN,PC_LF,Q,1989-Q2,14.96667
ITA,HUR,WOMEN,PC_LF,Q,1989-Q3,14.76667
ITA,HUR,WOMEN,PC_LF,Q,1989-Q4,14.33333
ITA,HUR,WOMEN,PC_LF,Q,1990-Q1,13.86667
ITA,HUR,WOMEN,PC_LF,Q,1990-Q2,13.7
ITA,HUR,WOMEN,PC_LF,Q,1990-Q3,13.36667
ITA,HUR,WOMEN,PC_LF,Q,1990-Q4,13.23333
ITA,HUR,WOMEN,PC_LF,Q,1991-Q1,13.06667
ITA,HUR,WOMEN,PC_LF,Q,1991-Q2,12.9
ITA,HUR,WOMEN,PC_LF,Q,1991-Q3,12.8
ITA,HUR,WOMEN,PC_LF,Q,1991-Q4,12.83333
ITA,HUR,WOMEN,PC_LF,Q,1992-Q1,12.86667
ITA,HUR,WOMEN,PC_LF,Q,1992-Q2,12.7
ITA,HUR,WOMEN,PC_LF,Q,1992-Q3,13.16667
ITA,HUR,WOMEN,PC_LF,Q,1992-Q4,13.06667
ITA,HUR,WOMEN,PC_LF,Q,1993-Q1,13.1
ITA,HUR,WOMEN,PC_LF,Q,1993-Q2,14.06667
ITA,HUR,WOMEN,PC_LF,Q,1993-Q3,14.03333
ITA,HUR,WOMEN,PC_LF,Q,1993-Q4,14.53333
ITA,HUR,WOMEN,PC_LF,Q,1994-Q1,14.5
ITA,HUR,WOMEN,PC_LF,Q,1994-Q2,14.53333
ITA,HUR,WOMEN,PC_LF,Q,1994-Q3,13.9
ITA,HUR,WOMEN,PC_LF,Q,1994-Q4,15.3
ITA,HUR,WOMEN,PC_LF,Q,1995-Q1,15.43333
ITA,HUR,WOMEN,PC_LF,Q,1995-Q2,15.3
ITA,HUR,WOMEN,PC_LF,Q,1995-Q3,15.4
ITA,HUR,WOMEN,PC_LF,Q,1995-Q4,15.3
ITA,HUR,WOMEN,PC_LF,Q,1996-Q1,15.3
ITA,HUR,WOMEN,PC_LF,Q,1996-Q2,15.4
ITA,HUR,WOMEN,PC_LF,Q,1996-Q3,15
ITA,HUR,WOMEN,PC_LF,Q,1996-Q4,15.2
ITA,HUR,WOMEN,PC_LF,Q,1997-Q1,15.3
ITA,HUR,WOMEN,PC_LF,Q,1997-Q2,15.5
ITA,HUR,WOMEN,PC_LF,Q,1997-Q3,15
ITA,HUR,WOMEN,PC_LF,Q,1997-Q4,15.53333
ITA,HUR,WOMEN,PC_LF,Q,1998-Q1,15.2
ITA,HUR,WOMEN,PC_LF,Q,1998-Q2,15.6
ITA,HUR,WOMEN,PC_LF,Q,1998-Q3,15.4
ITA,HUR,WOMEN,PC_LF,Q,1998-Q4,15.43333
ITA,HUR,WOMEN,PC_LF,Q,1999-Q1,15
ITA,HUR,WOMEN,PC_LF,Q,1999-Q2,15.3
ITA,HUR,WOMEN,PC_LF,Q,1999-Q3,14.73333
ITA,HUR,WOMEN,PC_LF,Q,1999-Q4,14.23333
ITA,HUR,WOMEN,PC_LF,Q,2000-Q1,14.1
ITA,HUR,WOMEN,PC_LF,Q,2000-Q2,13.93333
ITA,HUR,WOMEN,PC_LF,Q,2000-Q3,13.56667
ITA,HUR,WOMEN,PC_LF,Q,2000-Q4,12.9
ITA,HUR,WOMEN,PC_LF,Q,2001-Q1,12.66667
ITA,HUR,WOMEN,PC_LF,Q,2001-Q2,12.16667
ITA,HUR,WOMEN,PC_LF,Q,2001-Q3,12.13333
ITA,HUR,WOMEN,PC_LF,Q,2001-Q4,11.8
ITA,HUR,WOMEN,PC_LF,Q,2002-Q1,11.5
ITA,HUR,WOMEN,PC_LF,Q,2002-Q2,11.8
ITA,HUR,WOMEN,PC_LF,Q,2002-Q3,11.36667
ITA,HUR,WOMEN,PC_LF,Q,2002-Q4,11.23333
ITA,HUR,WOMEN,PC_LF,Q,2003-Q1,11.86667
ITA,HUR,WOMEN,PC_LF,Q,2003-Q2,11.33333
ITA,HUR,WOMEN,PC_LF,Q,2003-Q3,11.3
ITA,HUR,WOMEN,PC_LF,Q,2003-Q4,10.9
ITA,HUR,WOMEN,PC_LF,Q,2004-Q1,10.9
ITA,HUR,WOMEN,PC_LF,Q,2004-Q2,10.43333
ITA,HUR,WOMEN,PC_LF,Q,2004-Q3,10.2
ITA,HUR,WOMEN,PC_LF,Q,2004-Q4,10.23333
ITA,HUR,WOMEN,PC_LF,Q,2005-Q1,10.1
ITA,HUR,WOMEN,PC_LF,Q,2005-Q2,10.06667
ITA,HUR,WOMEN,PC_LF,Q,2005-Q3,9.9
ITA,HUR,WOMEN,PC_LF,Q,2005-Q4,10
ITA,HUR,WOMEN,PC_LF,Q,2006-Q1,9.566667
ITA,HUR,WOMEN,PC_LF,Q,2006-Q2,9
ITA,HUR,WOMEN,PC_LF,Q,2006-Q3,8.566667
ITA,HUR,WOMEN,PC_LF,Q,2006-Q4,8.266666
ITA,HUR,WOMEN,PC_LF,Q,2007-Q1,7.833333
ITA,HUR,WOMEN,PC_LF,Q,2007-Q2,7.766667
ITA,HUR,WOMEN,PC_LF,Q,2007-Q3,8
ITA,HUR,WOMEN,PC_LF,Q,2007-Q4,8.3
ITA,HUR,WOMEN,PC_LF,Q,2008-Q1,8.433333
ITA,HUR,WOMEN,PC_LF,Q,2008-Q2,8.633333
ITA,HUR,WOMEN,PC_LF,Q,2008-Q3,8.5
ITA,HUR,WOMEN,PC_LF,Q,2008-Q4,8.5
ITA,HUR,WOMEN,PC_LF,Q,2009-Q1,8.933333
ITA,HUR,WOMEN,PC_LF,Q,2009-Q2,9
ITA,HUR,WOMEN,PC_LF,Q,2009-Q3,9.333333
ITA,HUR,WOMEN,PC_LF,Q,2009-Q4,9.8
ITA,HUR,WOMEN,PC_LF,Q,2010-Q1,9.933333
ITA,HUR,WOMEN,PC_LF,Q,2010-Q2,9.766666
ITA,HUR,WOMEN,PC_LF,Q,2010-Q3,9.433333
ITA,HUR,WOMEN,PC_LF,Q,2010-Q4,9.5
ITA,HUR,WOMEN,PC_LF,Q,2011-Q1,9.2
ITA,HUR,WOMEN,PC_LF,Q,2011-Q2,9.4
ITA,HUR,WOMEN,PC_LF,Q,2011-Q3,9.8
ITA,HUR,WOMEN,PC_LF,Q,2011-Q4,10.5
ITA,HUR,WOMEN,PC_LF,Q,2012-Q1,11.36667
ITA,HUR,WOMEN,PC_LF,Q,2012-Q2,11.83333
ITA,HUR,WOMEN,PC_LF,Q,2012-Q3,12.16667
ITA,HUR,WOMEN,PC_LF,Q,2012-Q4,12.66667
ITA,HUR,WOMEN,PC_LF,Q,2013-Q1,13.13333
ITA,HUR,WOMEN,PC_LF,Q,2013-Q2,13.13333
ITA,HUR,WOMEN,PC_LF,Q,2013-Q3,13.1
ITA,HUR,WOMEN,PC_LF,Q,2013-Q4,13.4
ITA,HUR,WOMEN,PC_LF,Q,2014-Q1,13.76667
ITA,HUR,WOMEN,PC_LF,Q,2014-Q2,13.53333
ITA,HUR,WOMEN,PC_LF,Q,2014-Q3,13.73333
ITA,HUR,WOMEN,PC_LF,Q,2014-Q4,14
ITA,HUR,WOMEN,PC_LF,Q,2015-Q1,13.4
ITA,HUR,WOMEN,PC_LF,Q,2015-Q2,13
ITA,HUR,WOMEN,PC_LF,Q,2015-Q3,12.43333
ITA,HUR,WOMEN,PC_LF,Q,2015-Q4,12.4
ITA,HUR,WOMEN,PC_LF,Q,2016-Q1,12.5
ITA,HUR,WOMEN,PC_LF,Q,2016-Q2,12.8
ITA,HUR,WOMEN,PC_LF,Q,2016-Q3,12.7
ITA,HUR,WOMEN,PC_LF,Q,2016-Q4,13
ITA,HUR,WOMEN,PC_LF,Q,2017-Q1,12.86667
ITA,HUR,WOMEN,PC_LF,Q,2017-Q2,12.4
ITA,HUR,WOMEN,PC_LF,Q,2017-Q3,12.5
ITA,HUR,WOMEN,PC_LF,Q,2017-Q4,12.1
ITA,HUR,WOMEN,PC_LF,Q,2018-Q1,12.1
ITA,HUR,WOMEN,PC_LF,Q,2018-Q2,11.93333
ITA,HUR,WOMEN,PC_LF,Q,2018-Q3,11.33333
ITA,HUR,WOMEN,PC_LF,Q,2018-Q4,11.6
ITA,HUR,WOMEN,PC_LF,Q,2019-Q1,11.33333
ITA,HUR,WOMEN,PC_LF,Q,2019-Q2,11
ITA,HUR,WOMEN,PC_LF,Q,2019-Q3,10.76667
ITA,HUR,WOMEN,PC_LF,Q,2019-Q4,11.1
ITA,HUR,WOMEN,PC_LF,Q,2020-Q1,10.03333
ITA,HUR,WOMEN,PC_LF,Q,2020-Q2,9.333333
ITA,HUR,WOMEN,PC_LF,Q,2020-Q3,11.23333
ITA,HUR,WOMEN,PC_LF,Q,2020-Q4,10.86667
ITA,HUR,WOMEN,PC_LF,Q,2021-Q1,11.2
ITA,HUR,WOMEN,PC_LF,Q,2021-Q2,10.96667
ITA,HUR,WOMEN,PC_LF,Q,2021-Q3,10.36667
ITA,HUR,WOMEN,PC_LF,Q,2021-Q4,10.06667
ITA,HUR,WOMEN,PC_LF,Q,2022-Q1,9.666667
ITA,HUR,WOMEN,PC_LF,Q,2022-Q2,9.4
ITA,HUR,WOMEN,PC_LF,Q,2022-Q3,9.3
ITA,HUR,WOMEN,PC_LF,Q,2022-Q4,9.233334
USA,HUR,WOMEN,PC_LF,Q,1955-Q1,5.033333
USA,HUR,WOMEN,PC_LF,Q,1955-Q2,4.7
USA,HUR,WOMEN,PC_LF,Q,1955-Q3,4.833333
USA,HUR,WOMEN,PC_LF,Q,1955-Q4,4.966667
USA,HUR,WOMEN,PC_LF,Q,1956-Q1,4.633333
USA,HUR,WOMEN,PC_LF,Q,1956-Q2,4.966667
USA,HUR,WOMEN,PC_LF,Q,1956-Q3,5.033333
USA,HUR,WOMEN,PC_LF,Q,1956-Q4,4.766667
USA,HUR,WOMEN,PC_LF,Q,1957-Q1,4.533333
USA,HUR,WOMEN,PC_LF,Q,1957-Q2,4.566667
USA,HUR,WOMEN,PC_LF,Q,1957-Q3,4.7
USA,HUR,WOMEN,PC_LF,Q,1957-Q4,4.933333
USA,HUR,WOMEN,PC_LF,Q,1958-Q1,6.366667
USA,HUR,WOMEN,PC_LF,Q,1958-Q2,7.333333
USA,HUR,WOMEN,PC_LF,Q,1958-Q3,7.166667
USA,HUR,WOMEN,PC_LF,Q,1958-Q4,6.3
USA,HUR,WOMEN,PC_LF,Q,1959-Q1,6.133333
USA,HUR,WOMEN,PC_LF,Q,1959-Q2,5.833333
USA,HUR,WOMEN,PC_LF,Q,1959-Q3,5.633333
USA,HUR,WOMEN,PC_LF,Q,1959-Q4,5.9
USA,HUR,WOMEN,PC_LF,Q,1960-Q1,5.633333
USA,HUR,WOMEN,PC_LF,Q,1960-Q2,5.566667
USA,HUR,WOMEN,PC_LF,Q,1960-Q3,5.766667
USA,HUR,WOMEN,PC_LF,Q,1960-Q4,6.633333
USA,HUR,WOMEN,PC_LF,Q,1961-Q1,7.2
USA,HUR,WOMEN,PC_LF,Q,1961-Q2,7.466667
USA,HUR,WOMEN,PC_LF,Q,1961-Q3,7.333333
USA,HUR,WOMEN,PC_LF,Q,1961-Q4,6.733333
USA,HUR,WOMEN,PC_LF,Q,1962-Q1,6.4
USA,HUR,WOMEN,PC_LF,Q,1962-Q2,6
USA,HUR,WOMEN,PC_LF,Q,1962-Q3,6.266667
USA,HUR,WOMEN,PC_LF,Q,1962-Q4,6.2
USA,HUR,WOMEN,PC_LF,Q,1963-Q1,6.366667
USA,HUR,WOMEN,PC_LF,Q,1963-Q2,6.433333
USA,HUR,WOMEN,PC_LF,Q,1963-Q3,6.5
USA,HUR,WOMEN,PC_LF,Q,1963-Q4,6.533333
USA,HUR,WOMEN,PC_LF,Q,1964-Q1,6.566667
USA,HUR,WOMEN,PC_LF,Q,1964-Q2,6.3
USA,HUR,WOMEN,PC_LF,Q,1964-Q3,5.966667
USA,HUR,WOMEN,PC_LF,Q,1964-Q4,6.066667
USA,HUR,WOMEN,PC_LF,Q,1965-Q1,6.066667
USA,HUR,WOMEN,PC_LF,Q,1965-Q2,5.7
USA,HUR,WOMEN,PC_LF,Q,1965-Q3,5.3
USA,HUR,WOMEN,PC_LF,Q,1965-Q4,5.2
USA,HUR,WOMEN,PC_LF,Q,1966-Q1,4.833333
USA,HUR,WOMEN,PC_LF,Q,1966-Q2,4.966667
USA,HUR,WOMEN,PC_LF,Q,1966-Q3,4.8
USA,HUR,WOMEN,PC_LF,Q,1966-Q4,4.766667
USA,HUR,WOMEN,PC_LF,Q,1967-Q1,5.233333
USA,HUR,WOMEN,PC_LF,Q,1967-Q2,5
USA,HUR,WOMEN,PC_LF,Q,1967-Q3,5.1
USA,HUR,WOMEN,PC_LF,Q,1967-Q4,5.3
USA,HUR,WOMEN,PC_LF,Q,1968-Q1,4.966667
USA,HUR,WOMEN,PC_LF,Q,1968-Q2,4.766667
USA,HUR,WOMEN,PC_LF,Q,1968-Q3,4.733333
USA,HUR,WOMEN,PC_LF,Q,1968-Q4,4.566667
USA,HUR,WOMEN,PC_LF,Q,1969-Q1,4.6
USA,HUR,WOMEN,PC_LF,Q,1969-Q2,4.7
USA,HUR,WOMEN,PC_LF,Q,1969-Q3,4.766667
USA,HUR,WOMEN,PC_LF,Q,1969-Q4,4.666667
USA,HUR,WOMEN,PC_LF,Q,1970-Q1,5.2
USA,HUR,WOMEN,PC_LF,Q,1970-Q2,5.633333
USA,HUR,WOMEN,PC_LF,Q,1970-Q3,6.033333
USA,HUR,WOMEN,PC_LF,Q,1970-Q4,6.733333
USA,HUR,WOMEN,PC_LF,Q,1971-Q1,6.9
USA,HUR,WOMEN,PC_LF,Q,1971-Q2,6.933333
USA,HUR,WOMEN,PC_LF,Q,1971-Q3,6.966667
USA,HUR,WOMEN,PC_LF,Q,1971-Q4,6.866667
USA,HUR,WOMEN,PC_LF,Q,1972-Q1,6.6
USA,HUR,WOMEN,PC_LF,Q,1972-Q2,6.7
USA,HUR,WOMEN,PC_LF,Q,1972-Q3,6.866667
USA,HUR,WOMEN,PC_LF,Q,1972-Q4,6.4
USA,HUR,WOMEN,PC_LF,Q,1973-Q1,6.1
USA,HUR,WOMEN,PC_LF,Q,1973-Q2,5.933333
USA,HUR,WOMEN,PC_LF,Q,1973-Q3,6.033333
USA,HUR,WOMEN,PC_LF,Q,1973-Q4,5.933333
USA,HUR,WOMEN,PC_LF,Q,1974-Q1,6.166667
USA,HUR,WOMEN,PC_LF,Q,1974-Q2,6.266667
USA,HUR,WOMEN,PC_LF,Q,1974-Q3,6.8
USA,HUR,WOMEN,PC_LF,Q,1974-Q4,7.766667
USA,HUR,WOMEN,PC_LF,Q,1975-Q1,9.3
USA,HUR,WOMEN,PC_LF,Q,1975-Q2,9.6
USA,HUR,WOMEN,PC_LF,Q,1975-Q3,9.166667
USA,HUR,WOMEN,PC_LF,Q,1975-Q4,9.1
USA,HUR,WOMEN,PC_LF,Q,1976-Q1,8.766666
USA,HUR,WOMEN,PC_LF,Q,1976-Q2,8.366667
USA,HUR,WOMEN,PC_LF,Q,1976-Q3,8.833333
USA,HUR,WOMEN,PC_LF,Q,1976-Q4,8.633333
USA,HUR,WOMEN,PC_LF,Q,1977-Q1,8.566667
USA,HUR,WOMEN,PC_LF,Q,1977-Q2,8.233334
USA,HUR,WOMEN,PC_LF,Q,1977-Q3,8.066667
USA,HUR,WOMEN,PC_LF,Q,1977-Q4,7.833333
USA,HUR,WOMEN,PC_LF,Q,1978-Q1,7.333333
USA,HUR,WOMEN,PC_LF,Q,1978-Q2,7.166667
USA,HUR,WOMEN,PC_LF,Q,1978-Q3,7.333333
USA,HUR,WOMEN,PC_LF,Q,1978-Q4,6.9
USA,HUR,WOMEN,PC_LF,Q,1979-Q1,6.866667
USA,HUR,WOMEN,PC_LF,Q,1979-Q2,6.766667
USA,HUR,WOMEN,PC_LF,Q,1979-Q3,6.8
USA,HUR,WOMEN,PC_LF,Q,1979-Q4,6.8
USA,HUR,WOMEN,PC_LF,Q,1980-Q1,6.933333
USA,HUR,WOMEN,PC_LF,Q,1980-Q2,7.433333
USA,HUR,WOMEN,PC_LF,Q,1980-Q3,7.633333
USA,HUR,WOMEN,PC_LF,Q,1980-Q4,7.633333
USA,HUR,WOMEN,PC_LF,Q,1981-Q1,7.733333
USA,HUR,WOMEN,PC_LF,Q,1981-Q2,7.733333
USA,HUR,WOMEN,PC_LF,Q,1981-Q3,7.833333
USA,HUR,WOMEN,PC_LF,Q,1981-Q4,8.4
USA,HUR,WOMEN,PC_LF,Q,1982-Q1,8.766666
USA,HUR,WOMEN,PC_LF,Q,1982-Q2,9.266666
USA,HUR,WOMEN,PC_LF,Q,1982-Q3,9.5
USA,HUR,WOMEN,PC_LF,Q,1982-Q4,10.13333
USA,HUR,WOMEN,PC_LF,Q,1983-Q1,9.933333
USA,HUR,WOMEN,PC_LF,Q,1983-Q2,9.633333
USA,HUR,WOMEN,PC_LF,Q,1983-Q3,8.9
USA,HUR,WOMEN,PC_LF,Q,1983-Q4,8.333333
USA,HUR,WOMEN,PC_LF,Q,1984-Q1,7.833333
USA,HUR,WOMEN,PC_LF,Q,1984-Q2,7.6
USA,HUR,WOMEN,PC_LF,Q,1984-Q3,7.6
USA,HUR,WOMEN,PC_LF,Q,1984-Q4,7.5
USA,HUR,WOMEN,PC_LF,Q,1985-Q1,7.5
USA,HUR,WOMEN,PC_LF,Q,1985-Q2,7.533333
USA,HUR,WOMEN,PC_LF,Q,1985-Q3,7.433333
USA,HUR,WOMEN,PC_LF,Q,1985-Q4,7.233333
